plan,office,district,DEM,REP,TOT,margin,winner
2012,SOS,38,13407.196503634135,18692.197513364757,33188.09493762414,-15.924388006191965,rep
2012,SOS,39,8576.23821552973,16809.14494735056,26299.97331800452,-31.303859636179638,rep
2012,SOS,40,8363.53547523427,16600.376171352076,25823.978580990628,-31.89609482630633,rep
2012,SOS,41,9005.505549184,15374.79459139049,25272.45660393423,-25.20249274546173,rep
2012,SOS,42,11322.034357358518,15168.989853103227,27497.066086777842,-13.99042168209555,rep
2012,SOS,43,13877.222406562583,11816.300363186734,26705.888313826414,7.717107250496702,dem
2012,SOS,44,12741.200385920045,8583.81107978703,22046.431622500273,18.857424989765885,dem
2012,SOS,45,9993.249658189165,8705.206776561126,19425.882503969504,6.630550150629394,dem
2012,SOS,46,22068.192055167085,9567.261743936346,32919.72673579877,37.97397958846518,dem
2012,SOS,47,24731.228933169026,6646.321229376575,32669.525818313115,55.35711722407321,dem
2012,SOS,48,26532.902905886363,5180.699527220215,32948.05951312923,64.80564772003544,dem
2012,SOS,49,9599,12016,22460,-10.761353517364208,rep
2012,SOS,50,9248.325227963525,13514.620060790274,23538.978723404256,-18.124383742209137,rep
2012,SOS,51,12346.674772036475,11539.379939209726,24726.021276595744,3.2649605199154665,dem
2012,SOS,52,9636.005570281284,14294.660640107608,24788.478165921588,-18.793630809619028,rep
2012,SOS,53,8824.899665356661,15299.24500401676,24962.09588158111,-25.936705673169662,rep
2012,SOS,54,11550.465750359697,9261.326106633594,21927.8882085426,10.439398550172768,dem
2012,SOS,55,12727.307186885531,14077.074649058784,28050.437598977333,-4.8119301433731,rep
2012,SOS,56,13023.391955141891,17733.359702523274,31902.06617011614,-14.763832919992453,rep
2012,SOS,57,12465.22247784446,8728.150833947977,22370.63745589608,16.705253264526558,dem
2012,SOS,58,9188.535618253507,20132.287114601513,30295.98361773641,-36.12277995140294,rep
2012,SOS,59,7572.612146189153,21432.47888317817,29939.55044051197,-46.292835173085564,rep
2012,SOS,60,11324.748771030876,20849.859033281657,33263.83798093037,-28.63503083351769,rep
2012,SOS,61,10156.906277680753,16902.4880923649,28036.74678129324,-24.05978791799394,rep
2012,SOS,62,11844.018186182251,15411.00489632132,28203.349301288516,-12.647386918602981,rep
2012,SOS,63,10739.182513220314,15709.586127143555,27398.03566245432,-18.141459757038625,rep
2012,SOS,64,11880.087730227919,9801.618929793714,22468.324160009062,9.25066233526055,dem
2012,SOS,65,9800.639677516216,6554.885735553717,17054.508518968545,19.03164748695322,dem
2012,SOS,66,9409.13542839418,4003.595088088615,14101.09511150369,38.33418821418855,dem
2012,SOS,67,10130.525140112202,15970.507992812738,27173.93533219984,-21.491119270385656,rep
2012,SOS,68,10497.485052667667,14005.19887682017,25558.454177129275,-13.724280036041241,rep
2012,SOS,69,7948.736664897665,13967.86982341208,22680.910547419306,-26.53832237436027,rep
2012,SOS,70,9374.81965453507,14623.02087866041,24839.640431399115,-21.128330092456704,rep
2012,SOS,71,14168.22002085372,11590.509703467618,26885.56350994337,9.587711696772732,dem
2012,SOS,72,9873.924172072215,15410.705117222717,26158.509728303114,-21.16627056609341,rep
2012,SOS,73,12786.337460765399,12100.41847361803,25820.982655186646,2.656440292405321,dem
2012,SOS,74,14140,14333,29459,-0.6551478325808768,rep
2012,SOS,75,9014.975683830311,16159.362402516459,26021.033910923088,-27.45619848597593,rep
2012,SOS,76,31851.631811493597,3244.048230620151,37063.12433452841,77.18610908962769,dem
2012,SOS,77,27740.8457133755,3049.6010219066557,32040.30788099347,77.06306937866805,dem
2012,SOS,78,29468.742552319578,6385.731476996334,37260.1450646104,61.950942583010594,dem
2012,SOS,79,26729.271994262883,11496.550632089467,39628.94516890865,38.43837199614494,dem
2012,SOS,80,23750.534141564905,11286.07501581246,36370.92825208886,34.27039045954673,dem
2012,SOS,81,14591.477013057363,11162.54343400646,26827.22722036745,12.781542985730665,dem
2012,SOS,82,13363.35917125293,13924.475303313744,28128.228400801923,-1.994850596580111,rep
2012,SOS,83,10355.495655001916,21559.415946628655,32871.61921204175,-34.08387101150906,rep
2012,SOS,84,12673.371629894156,14533.260790958984,28099.746659006898,-6.618882311056967,rep
2012,SOS,85,10890.440355086572,12153.542921381411,23923.919546613964,-5.2796639941619095,rep
2012,SOS,86,10750.458103814175,17442.00717193684,29004.51666878879,-23.070713932369408,rep
2012,SOS,87,8067.110820734892,16514.69666140228,25329.88738075527,-33.35027003351605,rep
2012,SOS,88,12606.015733983562,13218.07052599078,26814.126692833215,-2.2825833524938446,rep
2012,SOS,89,8965.6262201498,17018.32568706226,26974.515341981354,-29.852990368207927,rep
2012,SOS,90,8595.093864785626,5717.53802643422,15177.428965834604,18.959441976826074,dem
2012,SOS,91,15666.003009429605,8580.769498652202,25637.922218800406,27.635755543332486,dem
2012,SOS,92,9415,13271,23554,-16.370892417423793,rep
2012,SOS,93,11444.230573539997,16288.460708456661,28893.71778269338,-16.76568647672691,rep
2012,SOS,94,14105.385406619167,14310.370284104532,29603.950850444435,-0.6924240569136375,rep
2012,SOS,95,15381.58041156265,8079.774443168196,24866.056422282836,29.3645515975392,dem
2012,SOS,96,10871.508075121246,12901.382514497987,24690.03131978124,-8.221433229817093,rep
2012,SOS,97,10490.931569516104,13841.186615025688,25266.926780266043,-13.25944811035032,rep
2012,SOS,98,11701.545954233292,18027.755849642454,30641.727231509154,-20.64573529949012,rep
2012,SOS,99,10912.328897710726,22702.447938315003,34562.01498028519,-34.11293886461648,rep
2012,USH,1,0,21619.373913043477,30873.33043478261,-70.02605034371864,rep
2012,USH,2,0,21333.60385734818,26303.78078193774,-81.10470519126862,rep
2012,USH,3,0,19714.614247578684,27168.003395391905,-72.56556163020274,rep
2012,USH,4,0,17514.233271193545,25633.178945345724,-68.32641908573594,rep
2012,USH,5,0,22083.0936772955,28966.139750053,-76.23761353031203,rep
2012,USH,6,0,19077.786667222546,24144.605353122653,-79.01469660905099,rep
2012,USH,7,12049,7484,20074,22.740858822357275,dem
2012,USH,8,5454.227882037533,1243.7774798927614,6854.98927613941,61.421692033864296,dem
2012,USH,9,7906.30911986,2830.662747811223,11017.060059723968,46.07078789199182,dem
2012,USH,10,17143.123575900936,1644.8812741188078,19044.74374785868,81.37805636541943,dem
2012,USH,11,13102.65675224708,2099.6717077400167,15439.323602235365,71.26597853622296,dem
2012,USH,12,13132.021985720143,2884.983636885444,16290.507199680176,62.901898775968576,dem
2012,USH,13,16271.016624345006,14661.101373402473,31301.622296519923,5.143232627663263,dem
2012,USH,14,18614.31679426533,14675.185814463608,33714.76868052045,11.683695703591335,dem
2012,USH,15,11741.370997448506,12955.253749183306,24948.22944203222,-4.865606814123957,rep
2012,USH,16,13192.472436405369,1139.289940948485,14560.130249955047,82.78210626236738,dem
2012,USH,17,16240.545117414982,2307.9006928756025,18835.09602879722,73.97171961978628,dem
2012,USH,18,13142.310768112495,1596.665239611329,15011.296063848635,76.91304920903055,dem
2012,USH,19,24462.55573905863,5150.927724108656,30337.47221420778,63.656022092393926,dem
2012,USH,20,15791.33583047241,9268.301583471351,25567.509430995968,25.51298265717295,dem
2012,USH,21,11509.893203883496,13473.766990291262,25167.68446601942,-7.803156420922725,rep
2012,USH,22,12643.126897887149,21340.074736094048,34052.98906734667,-25.539455056373832,rep
2012,USH,23,10337,17796.5795609192,29664.278031144306,-25.14667491009706,rep
2012,USH,24,13313.911202757521,16745.177336645287,30719.527503192963,-11.169657910692548,rep
2012,USH,25,0,18570.821027975377,19792.219683403982,-93.82889501548549,rep
2012,USH,26,0,17571.41279915003,18809.554418684977,-93.41748564599169,rep
2012,USH,27,0,19811.723996966164,21262.249493501444,-93.17793022333495,rep
2012,USH,28,9346.207363520947,17745.750740584004,27091.964451967837,-31.00381809504756,rep
2012,USH,29,9947.740725878735,14591.9980349388,24551.738760817538,-18.91620530140171,rep
2012,USH,30,13917.129593000791,15697.192737676865,29641.315982814773,-6.005344518806472,rep
2012,USH,31,10943.811411085708,15873.634691005855,27133.468967548,-18.16879104480258,rep
2012,USH,32,9005.768672758075,16891.61120887757,26153.59789962121,-30.152037078744364,rep
2012,USH,33,10486.685392159281,18247.01741020473,28775.620264088975,-26.96842655979197,rep
2012,USH,34,12382.706713780919,21238.303886925794,33643.010600706715,-26.32224945100143,rep
2012,USH,35,8550.209503239741,17866.760259179267,26818.974082073433,-34.73865453401879,rep
2012,USH,36,1406.2932862190812,20898.20907666126,27017.304697738564,-72.14604124472015,rep
2012,USH,37,11050.276396604917,16381.947200157478,27778.04494561116,-19.19383028572336,rep
2012,USH,38,13205.40394554325,19610.89877482455,32981.26877643933,-19.421614349345962,rep
2012,USH,39,3683.9089528261516,19140.06898411601,22825.977936942163,-67.71302449335677,rep
2012,USH,40,0,19536.512717536814,24060.560910307897,-81.19724552708614,rep
2012,USH,41,2572.4511742529853,18446.986576465617,21507.45400336802,-73.80945880310479,rep
2012,USH,42,1217.4655388789547,19309.81636123307,21259.386604081268,-85.1028825962497,rep
2012,USH,43,14118.961156045269,12184.681372276655,26697.10618347887,7.245278834623719,dem
2012,USH,44,12842.399986673392,9073.854736105388,22102.072299106476,17.050642127889315,dem
2012,USH,45,10316.59351139273,8682.276961642165,19397.42055313807,8.425432367532848,dem
2012,USH,46,22532.792793099212,9794.889146501751,33016.17868123408,38.58079328192364,dem
2012,USH,47,25208.858294745703,6924.571946144203,32771.536524552495,55.793192165106085,dem
2012,USH,48,26987.280030138052,5409.618703514351,32988.93345759688,65.40878732669265,dem
2012,USH,49,9655,12794,22473,-13.967872558180922,rep
2012,USH,50,9441.346504559271,13937.607902735563,23556.9726443769,-19.08675391381226,rep
2012,USH,51,12535.653495440729,11723.392097264437,24837.0273556231,3.2703647926385027,dem
2012,USH,52,0,18389.09099972307,18789.90437947541,-97.86686844351291,rep
2012,USH,53,0,18809.237520569302,19418.50760412651,-96.86242580543248,rep
2012,USH,54,0,13395.458698934463,14865.21208624601,-90.11279907219465,rep
2012,USH,55,0,18402.82953353545,21409.99002028462,-85.95440500485954,rep
2012,USH,56,0,21704.708865664426,28833.6685386251,-75.27557180796873,rep
2012,USH,57,0,12025.979936486818,17968.770797119818,-66.92711522824054,rep
2012,USH,58,9065.52419365264,21238.463127787472,30303.987321440112,-40.169429867476424,rep
2012,USH,59,3868.3972200133544,23823.850132863834,27944.34885458853,-71.41140778298632,rep
2012,USH,60,1514.046046046046,24148.616216215647,27142.739701711685,-83.39088249349498,rep
2012,USH,61,9839.117038866016,18159.13205269731,28196.68120173416,-29.50707196462396,rep
2012,USH,62,11321.899265776297,16887.029515859147,28385.791127720953,-19.605337843298877,rep
2012,USH,63,10164.453314313378,17216.437844696877,27582.94307531324,-25.56646878155302,rep
2012,USH,64,11559.235430687571,10874.901357164374,22584.859309161595,3.0300568365533076,dem
2012,USH,65,9613.381198592646,7371.981241961624,17117.389490880105,13.0942861224558,dem
2012,USH,66,9458.436946675396,4554.974357434996,14166.126747605113,34.61399630685478,dem
2012,USH,67,10275.421002066447,16989.497624703017,27269.918626769464,-24.620816492080426,rep
2012,USH,68,10817.240187905552,14818.048457580851,25656.27344349321,-15.593879128576098,rep
2012,USH,69,7803.73617524344,15006.380338819661,22826.313940041277,-31.5541273220708,rep
2012,USH,70,9446.952326283754,15340.518194950908,24806.43263219542,-23.758216088749883,rep
2012,USH,71,14491.305639169015,12439.0817680411,26942.387407210113,7.617082480889264,dem
2012,USH,72,7958.5955999551015,17088.115383562843,25060.710983517947,-36.42961203140681,rep
2012,USH,73,12885.418492815388,13029.61148385982,25927.02997667521,-0.5561492819430303,rep
2012,USH,74,14164,15408,29583,-4.205117804144271,rep
2012,USH,75,9059.915936330652,17042.069441263942,26111.985377594592,-30.568926067882924,rep
2012,USH,76,33092.69181825833,3415.666024580944,37255.83822113644,79.65738313959248,dem
2012,USH,77,28492.028599747555,3194.055499535083,32269.021226831555,78.39708840991221,dem
2012,USH,78,29990.643960001336,6627.186465320105,37379.4342446411,62.50350752173497,dem
2012,USH,79,27130.428167063976,11835.845063729164,39758.73998985025,38.46848040767708,dem
2012,USH,80,24147.520529836278,11550.162987295373,36480.31318226398,34.53193364761325,dem
2012,USH,81,11468.548825747015,12756.517604079318,24997.124124358903,-5.152467827597884,rep
2012,USH,82,12633.65962142655,15417.307913184848,28182.810466302417,-9.877113906317636,rep
2012,USH,83,9892.08140635711,22551.846647920698,32530.878022141,-38.91614985905749,rep
2012,USH,84,12311.460398096007,15449.797051239604,27957.54896803442,-11.225364057242103,rep
2012,USH,85,10811.425984152183,13078.512788477436,23903.93402318731,-9.484157721177322,rep
2012,USH,86,10450.666191628809,18595.749047914363,29069.253521426064,-28.01958037994358,rep
2012,USH,87,7900.031469782844,17438.87157676877,25344.905657517673,-37.63612394491817,rep
2012,USH,88,0,17168.51439923183,25199.91083692371,-68.12926644992719,rep
2012,USH,89,0,20045.031858104943,26036.302921332397,-76.98877954627494,rep
2012,USH,90,0,7791.18622816878,13918.420028494325,-55.977519087786995,rep
2012,USH,91,16609.905867625897,9051.697846495903,25692.456561661245,29.41800447532328,dem
2012,USH,92,9844,13862,23709,-16.947150870977268,rep
2012,USH,93,12016.582050367788,16945.61192557972,28973.356330401257,-17.01228473154139,rep
2012,USH,94,15285.465097540044,14716.111365120596,30026.991623560516,1.8961397783609668,dem
2012,USH,95,16591.44108427814,8516.973725788495,25138.9981946213,32.119288509345786,dem
2012,USH,96,11389.609709214736,13426.447258693634,24835.05842245382,-8.20146067237497,rep
2012,USH,97,10287.436168971497,14579.664042176373,24897.726496709307,-17.239436997479157,rep
2012,USH,98,11310.335330790003,18884.146356608806,30206.292609301334,-25.073620002895098,rep
2012,USH,99,10589.822335060735,23420.615656799695,34030.48548364348,-37.703820969307046,rep
2012,USS,1,13491.44347826087,18799.573913043478,32343.017391304347,-16.41198274904844,rep
2012,USS,2,11043.3949398332,18349.646147387724,29447.276933784946,-24.811296555478922,rep
2012,USS,3,12588.540179518026,16865.114665600682,29481.654845118708,-14.505883433442108,rep
2012,USS,4,13188.412741086688,14348.472941440372,27592.836186887016,-4.204207905619295,rep
2012,USS,5,11426.095837255609,19421.9004736625,30859.93267673921,-25.909987297003273,rep
2012,USS,6,7811.373301092304,17334.42680452486,25157.800105617167,-37.85328392567312,rep
2012,USS,7,12516,7709,20288,23.693809148264982,dem
2012,USS,8,5673.187667560322,1292.7721179624664,6982.954423592493,62.73011799702224,dem
2012,USS,9,8133.417645532658,3002.664314675105,11177.094912270884,45.904176095209714,dem
2012,USS,10,17525.08286990445,1690.2012823688149,19246.453590918594,82.27428244238875,dem
2012,USS,11,13404.627891415794,2186.650399531124,15616.844208171242,71.83255043304497,dem
2012,USS,12,13375.33652426042,3004.4311836945217,16414.30754121684,63.18210691815192,dem
2012,USS,13,17123.26220599052,14709.790747774508,31913.049972425262,7.562647444545073,dem
2012,USS,14,19599.095605625476,14685.392058575382,34374.839948722976,14.294476874306545,dem
2012,USS,15,12430.627493588958,13055.952178675652,25553.56538662072,-2.4471132525956674,rep
2012,USS,16,13515.139980826143,1148.5786610764148,14689.409463836033,84.18691949594745,dem
2012,USS,17,16607.8725608307,2323.5183945898193,18959.05494374404,75.34317616899106,dem
2012,USS,18,13469.284633510186,1626.5682532852163,15119.797962981696,78.32589039364073,dem
2012,USS,19,25402.490235093966,5115.943214642219,30571.43406657182,66.35785215792009,dem
2012,USS,20,16365.203935461934,9406.305378537765,25848.49594352005,26.92187031744372,dem
2012,USS,21,12303.978155339806,13068.779126213592,25423.757281553397,-3.008213783682945,rep
2012,USS,22,13311.773058243873,21458.971634511217,34824.12533442427,-23.395271232307714,rep
2012,USS,23,19697.106150493895,15741.627400451987,35513.85091404137,11.137848045867655,dem
2012,USS,24,16759.005583691862,16106.740856357463,32914.08031575554,1.9817194376297587,dem
2012,USS,25,8945.041799799314,15668.763052466315,24661.946652512237,-27.263546334782447,rep
2012,USS,26,10066.841024372536,15034.435596021296,25165.51817485185,-19.73968720665138,rep
2012,USS,27,11623.127489086464,16777.70166846696,28459.45143894599,-18.111994148722783,rep
2012,USS,28,9445.201015658062,17655.767245027506,27107.972069403302,-30.288382356113935,rep
2012,USS,29,10000.07331593783,14596.376244272014,24609.995212383757,-18.67656977853179,rep
2012,USS,30,14071.770723472373,15635.811015842057,29742.032278422786,-5.258686688684561,rep
2012,USS,31,11668.646711381134,15415.02321542397,27144.43019370362,-13.801639884530859,rep
2012,USS,32,9614.75202022057,16511.897609140324,26198.06607692353,-26.326926455823692,rep
2012,USS,33,10916.50427125624,18146.683331213728,29118.0930797487,-24.830537632239363,rep
2012,USS,34,12511.706713780919,21051.30035335689,33629.00706713781,-25.393534880549122,rep
2012,USS,35,9064.244060475163,17765.73866090713,26866.98704103672,-32.38731081807304,rep
2012,USS,36,8710.71271287519,19313.532449001686,28072.236000096127,-37.76977272522997,rep
2012,USS,37,12725.371151456653,16007.45930687453,28771.07564531476,-11.407596281344984,rep
2012,USS,38,13760.137478924276,19700.02107106193,33527.09098493106,-17.71666857350483,rep
2012,USS,39,8808.31979850858,17633.08953199728,26441.40933050586,-33.37480851789329,rep
2012,USS,40,8474.551539491298,17526.42704149933,26036.989290495316,-34.76544619278381,rep
2012,USS,41,9305.434277507926,16148.900380580191,25490.331578005982,-26.847301229212196,rep
2012,USS,42,11567.296132269254,16127.20607120498,27743.25701649066,-16.436101702930213,rep
2012,USS,43,14585.415536045815,12290.063002357192,26952.78271924845,8.516198707932993,dem
2012,USS,44,13426.229334514856,8641.236670415954,22109.89779497389,21.641857906673113,dem
2012,USS,45,10524.343339066754,8951.501425397617,19529.591384823394,8.053634521464726,dem
2012,USS,46,22910.8750305567,10221.131997790404,33210.87392827248,38.20960285529703,dem
2012,USS,47,25684.193211890848,7230.70145903858,32985.49860964093,55.94425590237621,dem
2012,USS,48,27404.76644771101,5695.425220707433,33186.962397127456,65.41527051262352,dem
2012,USS,49,9790,12870,22701,-13.567684242984896,rep
2012,USS,50,9406.337386018236,14244.63829787234,23678.975683890578,-20.43289784340513,rep
2012,USS,51,12410.662613981764,12501.361702127659,24950.024316109422,-0.36352304509512656,rep
2012,USS,52,9867.689939470665,15235.954314198678,25127.650464849467,-21.363972657282716,rep
2012,USS,53,8944.178564621781,16269.650415648128,25259.261721869978,-29.001132066674,rep
2012,USS,54,12133.23224469469,9998.930647314068,22178.730150408686,9.623191151641713,dem
2012,USS,55,13328.474344670758,14941.71219580817,28334.12460152022,-5.69362164466114,rep
2012,USS,56,13432.841625016292,18717.9928471772,32165.885701647516,-16.430920855663572,rep
2012,USS,57,13098.414322197821,9432.65481792107,22555.069140118892,16.252486221629148,dem
2012,USS,58,9420.267439079567,21105.744896903885,30526.012335983454,-38.2803928964207,rep
2012,USS,59,7598.7416226693185,22655.21179397548,30271.941569367482,-49.737378545094614,rep
2012,USS,60,11720.683176302964,21805.26216870605,33596.925113704914,-30.01637488631175,rep
2012,USS,61,10533.974113342516,17636.57594414963,28229.037649444344,-25.1606233234342,rep
2012,USS,62,12153.293933470766,16259.817044781412,28474.503116144617,-14.42175512092539,rep
2012,USS,63,10937.311909419666,16639.961460802886,27666.077112242947,-20.612425564517967,rep
2012,USS,64,12214.876236336308,10393.051605199795,22657.363641031818,8.04076175851829,dem
2012,USS,65,10116.183479444137,7029.46910972291,17201.671105042224,17.94427036113041,dem
2012,USS,66,9916.964792495704,4322.452856074672,14281.947875454809,39.17191117911761,dem
2012,USS,67,10095.459936742802,17061.437002604704,27198.89922245253,-25.611246282024275,rep
2012,USS,68,10481.746919408555,14981.599948500092,25519.348591115744,-17.63310302778695,rep
2012,USS,69,7993.003811305519,14857.461650966445,22891.04799271879,-29.98752106869192,rep
2012,USS,70,9422.200416513837,15526.39601005249,25006.56150035083,-24.41037562662509,rep
2012,USS,71,14533.711947185053,12518.43582044862,27092.566678156283,7.438483591003853,dem
2012,USS,72,9888.101058897471,16387.7808695219,26326.45808735977,-24.68877427056983,rep
2012,USS,73,13018.455927664354,12939.586527293844,25981.0424549582,0.30356518799136145,dem
2012,USS,74,14315,15303,29655,-3.3316472770190564,rep
2012,USS,75,9078.865300161555,16988.08267907992,26098.94797924147,-30.304736364121577,rep
2012,USS,76,34164.64389725606,3379.0822592906234,37607.16692425911,81.86089023926635,dem
2012,USS,77,29121.384720764345,3324.021931533565,32500.38339951127,79.37556450370586,dem
2012,USS,78,30667.872354787432,6851.362730830428,37596.81332531841,63.34714971153822,dem
2012,USS,79,27517.351886407767,12392.619706584905,40018.02614489509,37.79479808689228,dem
2012,USS,80,24448.44718845138,12142.720116928367,36678.19452258544,33.550525677989626,dem
2012,USS,81,15028.633922637136,11994.705209082233,27059.342211801504,11.212130323817348,dem
2012,USS,82,13583.86231240005,14903.502267628404,28547.452226227393,-4.622619016123481,rep
2012,USS,83,10528.182450524839,22626.207963748635,33229.71895658347,-36.40724596265939,rep
2012,USS,84,12848.315468618779,15612.476580066023,28517.17986821745,-9.692967973063544,rep
2012,USS,85,11128.358799367103,12843.590482320677,24015.940547505663,-7.142055001180125,rep
2012,USS,86,10691.249528362232,18445.73801362305,29185.445536778796,-26.569710835795874,rep
2012,USS,87,8020.800267210087,17394.085390307584,25431.88826848373,-36.85642616916207,rep
2012,USS,88,12939.011244185007,14091.541737421801,27086.44675569849,-4.2550080622676125,rep
2012,USS,89,9124.937919710635,18050.71582805663,27240.583719312825,-32.76647079342086,rep
2012,USS,90,9093.234519036603,6198.896443021743,15346.193661456777,18.860299432322602,dem
2012,USS,91,16340.054411419465,9176.695933635729,25581.196220116813,28.002437478473112,dem
2012,USS,92,9481,14204,23707,-19.922385793225633,rep
2012,USS,93,11651.20142514476,17237.8739403295,28924.62548410052,-19.314588941715634,rep
2012,USS,94,14449.290205997482,15495.58100788687,30001.52745346217,-3.4874584419489207,rep
2012,USS,95,16244.665430366153,8916.460446658582,25219.465273810558,29.05773339816855,dem
2012,USS,96,10871.545498710144,13909.501110721289,24819.052108141575,-12.24041755814913,rep
2012,USS,97,10911.660467073465,14598.265053818674,25562.715955903208,-14.421803196126588,rep
2012,USS,98,11978.521257825014,18941.450607292772,30982.035538584918,-22.474086122573034,rep
2012,USS,99,11204.79395195454,23630.466843711692,34917.40177724452,-35.58590347307827,rep
2012,WAG,1,14267.286956521739,17856.739130434784,32132.02608695652,-11.17094877303777,rep
2012,WAG,2,11684.47260768062,17515.69465892485,29218.68128105712,-19.95717053467671,rep
2012,WAG,3,13061.979228762519,16203.487862857422,29273.467091619943,-10.731590570609983,rep
2012,WAG,4,13635.81682613311,13798.532011498759,27458.001704388826,-0.5925966030501051,rep
2012,WAG,5,11902.585759429832,18709.85567242232,30612.97760995976,-22.236549478211426,rep
2012,WAG,6,8354.44156313405,16713.34117123878,25069.782734372828,-33.34252911830767,rep
2012,WAG,7,12618,7427,20070,25.864474339810666,dem
2012,WAG,8,5543.193029490617,1301.7882037533511,6853.981233243968,61.8823524809948,dem
2012,WAG,9,8066.41987373519,2914.6406387513925,10995.060512486583,46.85539683145135,dem
2012,WAG,10,17064.71729966902,1776.1027294217758,18860.828937776765,81.06014120951676,dem
2012,WAG,11,13058.169584427913,2215.8581509745336,15291.071451249441,70.90615898317216,dem
2012,WAG,12,13135.940513714173,2985.6153507296854,16146.635523729938,62.8634067330438,dem
2012,WAG,13,17216.076754413138,14406.077865155172,31647.488287331937,8.879058153827552,dem
2012,WAG,14,19637.60151864153,14451.464334622306,34107.55900994263,15.205242868618724,dem
2012,WAG,15,12543.133434440351,12752.744571774067,25318.348842946678,-0.8279020825329553,rep
2012,WAG,16,13031.802169463232,1311.8505247460646,14371.675232064208,81.54895971048064,dem
2012,WAG,17,16187.427205429725,2432.1949911671145,18653.499901314062,73.74075796517741,dem
2012,WAG,18,13065.97857166321,1740.450321293189,14828.800676666591,76.37521399954457,dem
2012,WAG,19,25005.55612706814,5200.888959637062,30238.44894026975,65.49498357720461,dem
2012,WAG,20,16527.207906022748,9022.305261541498,25572.5093139997,29.347540956306084,dem
2012,WAG,21,12457.002427184467,12629.633495145632,25110.635922330097,-0.6874818642392477,rep
2012,WAG,22,13529.54418613195,20954.144102007896,34496.51174731889,-21.52275560572583,rep
2012,WAG,23,19817.98394504444,15481.929150155926,35317.81929695903,12.277243842350888,dem
2012,WAG,24,16909.746860396423,15743.395909710094,32669.84487226131,3.570114750304898,dem
2012,WAG,25,9671.55195416112,14792.551152010521,24476.674006294943,-20.921956947796,rep
2012,WAG,26,10299.182414211169,14568.853201609138,24885.118751625047,-17.157526271073753,rep
2012,WAG,27,12093.049912144486,16055.646041868891,28170.052030444884,-14.066697943766005,rep
2012,WAG,28,9565.213711383834,17476.739314430808,27041.956834532375,-29.256483365671286,rep
2012,WAG,29,10176.795501850855,14304.270727911946,24490.61188193671,-16.85329564634255,rep
2012,WAG,30,14034.123245137906,15517.8411203518,29564.41490459806,-5.018593738457977,rep
2012,WAG,31,11745.37191392647,15254.166259138678,27012.746467630735,-12.989402426801666,rep
2012,WAG,32,9787.749803995865,16265.306179383368,26070.94957398045,-24.845878194832956,rep
2012,WAG,33,11104.390392029163,17824.506901317473,28940.45870808654,-23.220490653144267,rep
2012,WAG,34,13300.646643109541,20225.349823321554,33536.9964664311,-20.647952738234338,rep
2012,WAG,35,9886.365010799136,16787.62203023758,26679.98704103672,-25.866792996651615,rep
2012,WAG,36,9410.819505515545,18489.43891059793,27906.266626548662,-32.532547354239895,rep
2012,WAG,37,12743.22207531237,15868.020997668747,28620.75521732532,-10.917947128330175,rep
2012,WAG,38,13921.162287588055,19325.952797861544,33255.09652054498,-16.252517886797936,rep
2012,WAG,39,9095.215363301744,17296.840363141844,26392.055726443592,-31.07611276988348,rep
2012,WAG,40,8943.583668005354,16915.408299866132,25865.991967871487,-30.819713551920586,rep
2012,WAG,41,9549.66764902969,15738.67372282173,25301.34137185142,-24.461177701343196,rep
2012,WAG,42,11643.41269890512,15827.775804582114,27488.67585536469,-15.222134116949015,rep
2012,WAG,43,14496.23649838748,12126.080500308723,26648.50251188248,8.894143290122635,dem
2012,WAG,44,13369.268642222663,8561.566061446672,21949.828738187018,21.903143929373048,dem
2012,WAG,45,10411.813964758558,8913.468151680614,19338.056932094307,7.7481714855809685,dem
2012,WAG,46,22726.7539786366,10297.764477823286,33051.391701687906,37.605041303536325,dem
2012,WAG,47,25552.13848212623,7233.296940649171,32803.143606218866,55.844774395354435,dem
2012,WAG,48,27264.55477337543,5739.064968509487,33032.614853759944,65.16435317083533,dem
2012,WAG,49,9832,12627,22476,-12.435486741413065,rep
2012,WAG,50,9575.340425531915,13970.63829787234,23554.978723404256,-18.65974036297155,rep
2012,WAG,51,12537.659574468085,12229.361702127659,24775.021276595744,1.2443899397643177,dem
2012,WAG,52,9897.695201171025,15049.173889306485,24947.86909047751,-20.648972741731097,rep
2012,WAG,53,9354.166434157434,15705.70027336843,25066.324871426226,-25.338911355335053,rep
2012,WAG,54,12430.288552365477,9559.844339251655,22014.6732625153,13.038777268620056,dem
2012,WAG,55,13745.15459787449,14383.467573570479,28142.6015251254,-2.2681377737097552,rep
2012,WAG,56,13995.152782499485,18025.39587160672,32024.57076562724,-12.58484654986538,rep
2012,WAG,57,13342.182103625897,9050.768057921001,22401.950161546898,19.15643064446746,dem
2012,WAG,58,9673.62671126624,20676.02758709844,30349.654298364683,-36.25214563457165,rep
2012,WAG,59,7954.027052542814,22060.130933295302,30020.147873478563,-46.988788796788675,rep
2012,WAG,60,11981.87493575358,21406.002598882704,33409.87444659816,-28.207611729258392,rep
2012,WAG,61,10751.690796091016,17271.57062507035,28036.257395241573,-23.255171819352455,rep
2012,WAG,62,12350.082373340529,15875.90069324165,28245.63778560711,-12.482700325845514,rep
2012,WAG,63,11273.86097895686,16187.413052991416,27484.492519343235,-17.877543384060886,rep
