plan,district,GOV,SOS,USH,USS,WAG,WSA,WST,predict_v1,predicted_dem_win,predict_v2,predict_avg,final_wsa,predict_party2tot,contested_2022
2022,57,20.6421427651629,16.916115558649498,-66.45422630299757,16.59691962552311,19.307769140574106,18.77924008569804,15.671739988595997,17.265421019492784,1,18.90974747669059,18.05464287996403,18.77924008569804,22826.64358705065,contested
2022,58,-34.76449334331564,-36.36572403385605,-40.46682402307894,-38.61875935689644,-36.63217186271941,-40.53503352175627,-38.99287725691568,-40.30988041169195,0,-39.02193741440453,-37.25207545496179,-40.53503352175627,30325.874696971077,contested
2022,59,-44.916530488000255,-44.63734191618714,-73.3843776341669,-48.35193105444255,-45.280082987551864,-99.36246667439434,-47.880299251870326,-49.77631216268897,0,-47.47903714504602,-46.60721094546625,-47.47903714504602,30469.749922415485,uncontested
2022,60,-25.79293124461223,-28.631566286796772,-83.39475235849056,-30.011908306043463,-28.20405352812622,-29.521188106832817,-31.22429228163562,-31.53499459192868,0,-31.04664453193451,-28.808296340104384,-29.521188106832817,33059.28185186797,contested
2022,61,-21.487337244240944,-24.14154557941155,-29.556154537286616,-25.196539469433173,-23.302971155931463,-28.061150029188553,-25.509647879646785,-26.326575732246575,0,-25.814194849312806,-23.874123937313094,-28.061150029188553,27420.815897077093,contested
2022,62,-16.24821730622534,-17.985154473719412,-24.71342658736751,-19.63238946845504,-17.684168363430018,-22.850701571385308,-20.520240939529565,-20.036177079030352,0,-19.681023709786146,-18.52125401940999,-22.850701571385308,29757.593377132198,contested
2022,63,-17.309587241341557,-19.182725966321527,-26.660567246111626,-21.803852889667247,-18.859471964161123,-72.98168687129224,-21.813725490196084,-23.153119065869724,0,-23.20735378632913,-19.946659396341502,-23.20735378632913,27046.225511984107,uncontested
2022,64,11.730525579972916,9.91002910822969,3.846997411940162,8.797936070663336,10.404369659060874,13.547818422212432,8.263435849642741,9.574690131668383,1,11.00026455277502,9.799066789834967,13.547818422212432,22551.21291881423,contested
2022,65,20.12404474471149,18.477957199530643,12.55288354486751,17.37107405971307,19.679838799955217,23.69142921121872,17.54998591945931,18.721051887430026,1,19.85289545942587,18.681235880959775,23.69142921121872,17800.138449519647,contested
2022,66,38.26550019018638,35.76758721857261,31.530845392231537,36.16431451612903,36.332290402911696,76.26820182864883,35.06543494996151,38.229670693550574,1,37.039444932533044,36.45688501479715,37.039444932533044,15673.296385133566,uncontested
2022,67,-14.160948222083595,-16.42555085688849,-19.56594076977114,-20.416202155332584,-13.622920517560075,-26.515406791718146,-18.47688055576306,-22.20576465486264,0,-22.946802069978084,-16.66923786268483,-26.515406791718146,26628.540950549024,contested
2022,68,-10.331627345732958,-13.554901135885572,-15.811303364196238,-17.818824420414863,-9.916177703269067,-21.4373386379989,-14.638477801268497,-20.562674659492068,0,-22.07276638618959,-13.176276817671347,-21.4373386379989,23540.618528373565,contested
2022,69,-20.34780401117035,-22.859464545376778,-27.142189557755213,-25.95261306319671,-19.75835717030269,-28.59036299114969,-24.39831528279182,-27.48696750379994,0,-27.555350421413888,-22.61427238186539,-28.59036299114969,23290.5858497944,contested
2022,70,-18.820606389999604,-21.421574389718273,-24.026203271486295,-24.902738873327113,-18.63876393506748,-32.05308902983322,-22.479918097338164,-27.10498959645143,0,-27.511173531899175,-21.21050682393309,-32.05308902983322,25396.851826985196,contested
2022,71,11.930314087429345,8.950907381968037,6.940438419382749,6.940210178974931,11.131208624244843,14.160369587795008,7.98834880757327,6.406649081167719,1,10.536519846504508,9.497520424555596,14.160369587795008,27380.47227878886,contested
2022,72,-19.24884394150156,-21.108209378903148,-39.40837402930109,-24.662530550855426,-19.49345044294692,-24.31443551733243,-22.823359440346746,-26.54940538185924,0,-26.6992945644107,-21.557046093912664,-24.31443551733243,26307.912608328723,contested
2022,73,2.1861050703902984,-0.6083097406075433,-3.598658127477894,-2.8163653663177857,-1.4368917158402938,-1.8773227079422192,-1.44910868315124,-5.149989480949295,0,-6.884896048969358,-0.8790651737297552,-1.8773227079422192,26071.782970728505,contested
2022,74,-0.7896202614593228,-2.5869759143621773,-6.202519156773118,-5.33101502526081,-2.1233669588225537,-5.710890304690852,-3.423794041536726,-6.642343880228275,0,-7.718884179265233,-2.916949071769853,-5.710890304690852,30035.629838091787,contested
2022,75,-23.291062112037785,-25.618949221291093,-28.90583301563095,-28.52674143587397,-25.305576776165005,-96.55782756532676,-26.70295549507417,-31.300859536011245,0,-31.323128095869848,-25.95658395478773,-31.323128095869848,26137.78363426817,uncontested
2022,76,82.0716867270135,76.209961428811,78.70778267254039,81.15525611810165,79.02011311535759,98.39454429210768,76.18662078736969,86.1831542795797,1,79.11447100200138,79.60841918696062,79.11447100200138,29634.535673067017,uncontested
2022,77,81.71521035598705,77.3364715112288,78.92498945113441,80.08762604297543,79.41512079027157,98.70235773798971,77.6604146100691,84.24727245985252,1,79.28011307236027,79.7195929498258,79.28011307236027,30442.15659643598,uncontested
2022,78,67.45804585580429,62.76145532044451,63.34020868721184,64.15885173235232,63.59774230745888,64.14240274039638,61.744760502009875,66.21711220696798,1,63.68069999979484,64.23985009940634,64.14240274039638,32583.77479241805,contested
2022,79,52.1360923908203,47.65592172399304,47.8160713217256,47.55205234979179,47.51240806075465,48.32651824928064,45.395951220988294,47.95854353750535,1,47.67086051790631,48.14912600558877,48.32651824928064,33028.92303204852,contested
2022,80,43.56496350364963,39.15301755939206,39.28371737147229,38.7560368798478,38.93428168351752,39.40053034591664,37.39469532343047,38.46726785687609,1,39.35969765383315,39.66249434761136,39.40053034591664,33616.82390160969,contested
2022,81,19.927608421332277,16.10269162270237,11.181463481415566,14.26144879267277,15.424069728461282,17.84138743896279,13.59669891091118,12.506067774320535,1,15.971253261150313,15.802456463344377,17.84138743896279,29547.83669525332,contested
2022,82,-9.34064108952002,-11.8808872683075,-19.232459847844463,-14.23147377185679,-11.29911194833154,-13.552068473609136,-15.238972469552753,-15.348288351853636,0,-16.138263040971125,-12.527549819815274,-13.552068473609136,29362.443980445914,contested
2022,83,-36.123321848639655,-38.6102936760555,-42.508118607545,-40.42863521357345,-38.41286027052155,-78.59746176374878,-41.10915492957747,-42.492623095739006,0,-41.36366063701179,-39.01849306557803,-41.36366063701179,32975.78026695281,uncontested
2022,84,6.803165334972339,5.0201352777886346,-0.2809756097560956,1.71703561116458,4.859951050852729,-2.034894966923284,2.1581600504095855,0.6121079439314177,1,4.845490280670534,3.8845780118498086,-2.034894966923284,25472.075867445204,contested
2022,85,-3.668831168831171,-6.173091860512658,-10.465592013746829,-8.129021747984034,-4.590003266906245,-12.439444946218895,-8.497974704472188,-8.547099676543896,0,-9.385657399402433,-6.2214577220484095,-12.439444946218895,24277.710407891405,contested
2022,86,-20.68616854363516,-22.525057147881135,-27.390144601993544,-26.017822820199193,-20.51894245286331,-97.1498513726176,-25.132837407013813,-27.401824738646773,0,-27.38908586981372,-23.088942805927868,-27.38908586981372,28245.785660338766,uncontested
2022,87,-32.13234472223257,-33.184395299065066,-37.57739502420354,-36.72263565311694,-31.14569660603787,-39.0182622717216,-35.28390214436726,-37.94976546189067,0,-36.790569806282825,-33.82114478143866,-39.0182622717216,26522.553941586197,contested
2022,88,-6.31537242472266,-8.794252227663163,-70.87617914506671,-11.497814858959076,-7.479213303485771,-16.363563209141386,-12.451503394762364,-12.294452774483617,0,-13.308584692592946,-9.435975995482467,-16.363563209141386,24728.968137981556,contested
2022,89,-27.6017420033038,-29.92565055762082,-76.93305554463619,-32.794830371567045,-28.851169999621973,-33.09658551407194,-32.786447403563656,-34.735478326026715,0,-34.39874045261363,-30.508547444514118,-33.09658551407194,26276.19959557512,contested
2022,90,21.40299383621954,17.75951402537073,-57.03261785876402,17.30417869982908,19.62179145177544,18.337817638266063,16.62465490337295,17.6803936757573,1,19.498820604246973,18.738404722799253,18.337817638266063,16751.29502748771,contested
2022,91,32.834782608695654,27.620684268083117,29.420476246151452,27.992640726532525,31.556594584063895,29.312509810076907,27.629100612148804,28.542669387177302,1,30.488761216983463,30.003279632860217,29.312509810076907,25217.818361718426,contested
2022,92,-15.783117980920188,-19.370538611291376,-19.99597017932702,-22.96158961750836,-15.948188625784256,-26.780085670411378,-19.487326481307065,-26.120988866474626,0,-27.2162568023552,-18.545055676379967,-26.780085670411378,24592.524774595917,contested
2022,93,-12.017693851758231,-15.12752529967512,-15.700078221030278,-17.23161737316546,-14.07294038597932,-19.517658478309563,-15.749241203582276,-19.488666247027563,0,-20.2274144432358,-14.76787320362132,-19.517658478309563,26685.00080315048,contested
2022,94,3.830141548709403,-0.4141658769435952,2.180458934690066,-3.217873224800827,3.0931077869425394,2.615283495347148,-2.72454561496383,-4.867499146907022,0,-7.256862747420921,0.2452076239718214,2.615283495347148,28449.533070142013,contested
2022,95,34.56475750215467,29.26945536884757,32.04055169161853,28.95025460242852,32.89103655879907,33.73937116867708,28.108086437076533,29.14837640826056,1,31.41437733548458,31.1285337751147,33.73937116867708,25095.70957094023,contested
2022,96,-6.086371905402194,-9.056859385583932,-9.104950495049508,-13.200142704245454,-5.646477919802489,-17.11316579737633,-10.312048772661637,-15.491797642466196,0,-17.113008541907554,-8.811260325527943,-17.11316579737633,24952.52922900984,contested
2022,97,-18.21499780338617,-21.19091719832613,-25.390189520624308,-22.851820491109223,-21.347199890527182,-96.14330189117608,-24.041775456919055,-24.65661246512731,0,-24.91207812161702,-21.613948410485406,-24.91207812161702,28865.35888682919,uncontested
2022,98,-13.550314356177706,-17.197788654530093,-21.45715715000357,-18.895551526983684,-17.020678013785346,-18.499837878733288,-20.23490771482631,-20.996356114768012,0,-21.89220667168926,-17.42536290294326,-18.499837878733288,28083.430153180616,contested
2022,99,-31.672843945344916,-34.97747810760149,-38.52916985734139,-36.193905817174524,-34.644414625964444,-39.199793049926704,-38.454548036236616,-37.996421346409356,0,-37.340988473648764,-35.24142810618012,-39.199793049926704,35315.331551675896,contested
2012,1,-10.803193178698503,-12.985096598334966,-70.02605034371864,-16.41198274904844,-11.17094877303777,-25.10049614115453,-15.634992631258532,-17.791366130025445,0,-18.58889916472854,-13.505279333010812,-18.58889916472854,31939.581187012973,NA
2012,2,-20.192313602279683,-21.208846631440597,-81.10470519126862,-24.81129655547892,-19.95717053467671,-30.14200439941268,-24.717800845048416,-25.521261750955624,0,-25.23714910491948,-22.41964538437093,-25.23714910491948,28921.079032043897,NA
2012,3,-9.97344675688212,-13.031527370400402,-72.56556163020274,-14.505883433442108,-10.731590570609985,-88.4738679524087,-15.507173157777691,-14.901356652144418,0,-15.358635016603847,-12.679523479677977,-15.358635016603847,28962.612653567914,NA
2012,4,1.3697333896282526,-1.6267970142194,-68.32641908573594,-4.204207905619295,-0.5925966030501051,-9.106314990545966,-4.838072216315092,-5.401544968646297,0,-7.160414229923047,-2.06628583383906,-7.160414229923047,27204.06392093842,NA
2012,5,-21.146134090798657,-24.04920047961904,-76.23761353031203,-25.909987297003273,-22.236549478211423,-25.60260562536356,-26.66952523948865,-27.066917334206387,0,-26.94818584499795,-23.9905490263755,-26.94818584499795,30316.316817631934,NA
2012,6,-33.4192006314781,-35.5584633039192,-79.01469660905099,-37.85328392567312,-33.34252911830767,-29.897314010494995,-37.39332881137072,-39.1498260711515,0,-37.9595045153917,-35.5020856217074,-37.9595045153917,24918.91196942815,NA
2012,7,27.49481788569736,25.57219412029849,22.740858822357275,23.693809148264982,25.864474339810663,25.39795555103494,24.02463029324181,24.174570085621347,1,25.952647897017684,25.269432916753704,25.952647897017684,19941.934638351835,NA
2012,8,65.24996217690348,59.95628729851053,61.421692033864296,62.73011799702224,61.8823524809948,98.0257013271393,60.63471829238025,65.22579187330533,1,62.2915983037475,62.624287736825195,62.2915983037475,6903.266513293058,NA
2012,9,49.38356212488885,45.73082781472698,46.07078789199182,45.904176095209714,46.85539683145135,50.5464644592309,45.68931614030243,47.104157127999144,1,47.02287332710324,46.95811279796308,47.02287332710324,11001.959485834426,NA
